Message,Time,Longitude,Latitude,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType
132,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
133,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
134,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
135,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
136,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
137,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
138,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
139,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
140,03/14/2025 12:14:34,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
141,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
142,03/14/2025 12:14:35,29.02949,41.10723,5GSA,48,-86.7,-11.6,9.9,76,,,,,-96.1,,,,,-16.3,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
143,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
144,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
145,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
146,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
147,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,47888.24,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
148,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
149,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
150,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
151,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
152,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
153,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
154,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,0,0,21 (64QAM OR 256QAM / Low SE -16QAM),37,,,0,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
155,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_2,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
156,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
157,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
158,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
159,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
160,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
161,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
162,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,101.5,,,,,,,,,,,17.5,,2,0,0,0,,0,0,,0,0,,0,0,0,0,,,
163,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
164,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
165,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
166,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
167,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
168,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
169,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
170,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
171,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
172,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
173,03/14/2025 12:14:35,29.02949,41.10723,5GSA,48,-85.8,-10.6,13.4,76,,,,,-100.4,,,,,-17.8,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
174,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
175,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
176,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
177,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,97840.78,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
178,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
179,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
180,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
181,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
182,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
183,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
184,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
185,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,5.5,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),37,,,5.5,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
186,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
187,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
188,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
189,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
190,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
191,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,102.2,,,,,,,,,,,17.6,,6.4,0,0,0,,0,0,,0,0,,0,0,0,0,,,
192,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
193,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
194,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
195,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
196,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
197,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
198,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,97645.38,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
199,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
200,03/14/2025 12:14:35,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
201,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
202,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
203,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
204,03/14/2025 12:14:36,29.02949,41.10723,5GSA,48,-86.7,-10.5,10.6,76,,,,,-100,,,,,-16.3,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
205,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
206,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
207,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
208,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
209,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
210,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
211,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
212,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
213,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
214,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,7.8,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),37,,,7.8,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
215,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_2,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
216,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
217,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
218,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
219,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
220,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
221,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,103.7,,,,,,,,,,,17.5,,1,0,0,0,,0,0,,0,0,,0,0,0,0,,,
222,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
223,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
224,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
225,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
226,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
227,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
228,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
229,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
230,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
231,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
232,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
233,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
234,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
235,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
236,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
237,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,80890.89,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
238,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,97756.16,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
239,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
240,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
241,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
242,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
243,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
244,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
245,03/14/2025 12:14:36,29.02949,41.10723,5GSA,48,-88.5,-10.6,12.6,76,,,,,-98.8,,,,,-17.4,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
246,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
247,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
248,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
249,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
250,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
251,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
252,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
253,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
254,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
255,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
256,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
257,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,10.2,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),37,,,10.2,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
258,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_2,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
259,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
260,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
261,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
262,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,102.2,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
263,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
264,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
265,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
266,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
267,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
268,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
269,03/14/2025 12:14:36,29.02949,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,97832.96,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
