Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6,Time_Numeric
54,2025-03-14 12:14:39,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.058,-94.404,-104.137738344339,-108.362504692063,-110.870802471985,-112.700347818914,-109.558274255733,-11.112,-24.9708571428571,-32.3405663651822,-35.2693117617578,-37.4868764707767,-38.0417557689069,-33.7191743255488,9.366,-14.1211428571429,-21.90166701645,-24.7944694068845,-31.0529232478811,-35.7057669669196,-24.1179805073031,1741954479.608
55,2025-03-14 12:14:39,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.682,-94.302,-104.137738344339,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.188,-24.7525714285714,-32.2755915856408,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,8.694,-13.8934285714286,-21.9185082650018,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954479.769
56,2025-03-14 12:14:39,29.02949,41.10723,640704,48,76,59,68,40,59,76,-83.93,-94.2,-104.116505011006,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.34,-24.5342857142857,-32.164139839609,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,7.35,-13.6657142857143,-22.0575990906535,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954479.769
57,2025-03-14 12:14:39,29.02949,41.10723,640704,48,76,59,68,40,59,76,-83.306,-94.098,-104.116505011006,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.264,-24.316,-32.164139839609,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,8.022,-13.438,-22.0575990906535,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954479.769
58,2025-03-14 12:14:39,29.02949,41.10723,640704,48,76,59,68,40,59,76,-85.0533333333333,-93.996,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.67,-24.0977142857143,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,5.94,-13.2102857142857,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954479.78
59,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.1766666666667,-93.894,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-12,-23.8794285714286,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,4.53,-12.9825714285714,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.148
60,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.8533333333333,-93.792,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-12.0366666666667,-23.6611428571429,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,4.31666666666667,-12.7548571428571,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.148
61,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-87.3,-93.486,-103.992706677672,-108.571270536275,-110.730080933373,-112.700347818914,-109.558274255733,-12.33,-23.0062857142857,-32.1414731729423,-35.195910545844,-37.4539163297074,-38.0417557689069,-33.7191743255488,3.12,-12.0717142857143,-21.9793356950296,-24.577012655546,-30.9190406436942,-35.7057669669196,-24.1179805073031,1741954480.148
62,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-87.1511111111111,-93.588,-103.992706677672,-108.571270536275,-110.730080933373,-112.700347818914,-109.558274255733,-12.2322222222222,-23.2245714285714,-32.1414731729423,-35.195910545844,-37.4539163297074,-38.0417557689069,-33.7191743255488,3.51888888888889,-12.2994285714286,-21.9793356950296,-24.577012655546,-30.9190406436942,-35.7057669669196,-24.1179805073031,1741954480.148
63,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-87.0022222222222,-93.69,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-12.1344444444444,-23.4428571428571,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0417557689069,-33.7191743255488,3.91777777777778,-12.5271428571429,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.148
64,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.7044444444444,-93.384,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.9388888888889,-22.788,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0630839464642,-33.7191743255488,4.71555555555556,-11.844,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.296
65,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.5555555555556,-93.282,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.8411111111111,-22.5697142857143,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,5.11444444444445,-11.6162857142857,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.389
66,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.4066666666667,-93.18,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.7433333333333,-22.3514285714286,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,5.51333333333333,-11.3885714285714,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.488
67,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.2577777777778,-93.078,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.6455555555556,-22.1331428571429,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,5.91222222222222,-11.1608571428571,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.488
68,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-85.96,-92.976,-104.074015011006,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.45,-21.9148571428571,-32.164139839609,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.71,-10.9331428571429,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.488
69,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.1088888888889,-92.874,-103.992706677672,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.5477777777778,-21.6965714285714,-32.1414731729423,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.31111111111111,-10.7054285714286,-21.9793356950296,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.488
70,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.2266666666667,-92.772,-104.137738344339,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.0633333333333,-21.4782857142857,-32.3405663651822,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,9.62,-10.4777142857143,-21.90166701645,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.609
71,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.52,-92.67,-104.59,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.11,-21.26,-33.19,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,9.17,-10.25,-22.55,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.609
72,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.9333333333333,-92.6385714285714,-104.513,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.0166666666667,-21.8128571428571,-33.0993333333333,-35.2693117617578,-37.4539163297074,-38.0724595929055,-33.7191743255488,10.07,-10.8228571428571,-22.4583333333333,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.768
73,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.64,-93.47,-104.359,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-10.97,-22.81,-32.918,-35.2693117617578,-37.5327033924866,-37.9800121210972,-33.7191743255488,10.52,-11.92,-22.275,-24.7944694068845,-31.0529232478811,-35.7400994209239,-24.1179805073031,1741954480.768
74,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.7983333333333,-93.0542857142857,-104.436,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.0333333333333,-22.3114285714286,-33.0086666666667,-35.2693117617578,-37.4539163297074,-38.0724595929055,-33.7191743255488,9.97666666666667,-11.3714285714286,-22.3666666666667,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.768
75,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.9566666666667,-92.2228571428571,-104.282,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.0966666666667,-21.3142857142857,-32.8273333333333,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,9.43333333333333,-10.2742857142857,-22.1833333333333,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.796
76,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.115,-91.8071428571429,-104.205,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.16,-20.8157142857143,-32.7366666666667,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,8.89,-9.72571428571429,-22.0916666666667,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954480.874
78,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.2733333333333,-91.3914285714286,-103.897,-108.300391815665,-110.730080933373,-112.700347818914,-109.558274255733,-11.2233333333333,-20.3171428571429,-32.374,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,8.34666666666667,-9.17714285714286,-21.725,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.508
79,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.4316666666667,-90.9757142857143,-104.051,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.2866666666667,-19.8185714285714,-32.5553333333333,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,7.80333333333333,-8.62857142857143,-21.9083333333333,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.508
80,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.59,-90.56,-104.128,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.35,-19.32,-32.646,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,7.26,-8.08,-22,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.508
81,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.206,-90.3233333333333,-103.974,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.312,-19.6633333333333,-32.4646666666667,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,7.536,-8.46666666666667,-21.8166666666667,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.508
77,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.822,-90.4416666666667,-103.82,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.274,-19.4916666666667,-32.2833333333333,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,7.812,-8.27333333333333,-21.6333333333333,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.508
82,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.438,-90.205,-103.743,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.236,-19.835,-32.1926666666667,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,8.088,-8.66,-21.5416666666667,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.655
83,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.054,-90.0866666666667,-103.589,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.198,-20.0066666666667,-32.0113333333333,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,8.364,-8.85333333333333,-21.3583333333333,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.788
84,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-80.67,-89.85,-103.666,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.16,-20.35,-32.102,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,8.64,-9.24,-21.45,-24.9674567563088,-30.9421396165814,-35.7057669669196,-24.1179805073031,1741954481.788
85,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.7075,-89.9683333333333,-103.512,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.23,-20.1783333333333,-31.9206666666667,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,8.1725,-9.04666666666667,-21.2666666666667,-24.8387082866359,-30.9421396165814,-35.7057669669196,-24.1179805073031,1741954481.788
86,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.745,-91.125,-103.435,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.3,-19.685,-31.83,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,7.705,-8.48,-21.175,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.827
87,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-83.7825,-91.015,-103.358,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.37,-18.705,-31.7393333333333,-35.3586128961172,-37.4539163297074,-38.0821474065256,-33.7191743255488,7.2375,-7.35,-21.0833333333333,-24.8387082866359,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.889
88,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-84.82,-92.4,-103.281,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.44,-19.02,-31.6486666666667,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.77,-7.72,-20.9916666666667,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.889
89,2025-03-14 12:14:41,29.02947,41.10722,640704,48,76,59,68,40,59,76,-84.1166666666667,-91.7075,-103.204,-108.362504692063,-110.730080933373,-112.700347818914,-109.558274255733,-11.4466666666667,-18.8625,-31.558,-35.2693117617578,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.71666666666667,-7.535,-20.9,-24.7944694068845,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954481.889
91,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-83.4133333333333,-90.3225,-103.127,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.4533333333333,-18.5475,-31.4673333333333,-35.5672150673759,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.66333333333333,-7.165,-20.8083333333333,-25.0825974271352,-30.9648248201659,-35.7057669669196,-24.1179805073031,1741954482.107
92,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-82.71,-89.63,-102.973,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.46,-18.39,-31.286,-35.5672150673759,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.61,-6.98,-20.625,-25.0825974271352,-30.9421396165814,-35.7057669669196,-24.1179805073031,1741954482.107
93,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-82.2683333333333,-89.3366666666667,-103.05,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.4383333333333,-18.515,-31.3766666666667,-35.5672150673759,-37.4539163297074,-38.0821474065256,-33.7191743255488,6.74333333333333,-7.13,-20.7166666666667,-25.0825974271352,-30.9304096045705,-35.7057669669196,-24.1179805073031,1741954482.107
90,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.8266666666667,-89.0433333333333,-102.896,-108.176937907409,-110.730080933373,-112.700347818914,-109.558274255733,-11.4166666666667,-18.64,-31.1953333333333,-35.3586128961172,-37.5303353529042,-38.0821474065256,-33.7191743255488,6.87666666666667,-7.28,-20.5333333333333,-24.8387082866359,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.107
94,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-81.385,-88.75,-102.819,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.395,-18.765,-31.1046666666667,-35.5672150673759,-37.5303353529042,-38.0821474065256,-33.7191743255488,7.01,-7.43,-20.4416666666667,-25.0825974271352,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.311
95,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.9433333333333,-88.4566666666667,-102.742,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.3733333333333,-18.89,-31.014,-35.5774928451537,-37.5303353529042,-38.0821474065256,-33.7191743255488,7.14333333333333,-7.58,-20.35,-25.2113458968081,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.327
96,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.5016666666667,-88.1633333333333,-102.511,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.3516666666667,-19.015,-30.742,-35.5885984007093,-37.5303353529042,-38.0821474065256,-33.7191743255488,7.27666666666667,-7.73,-20.075,-25.2113458968081,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.467
97,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.06,-87.87,-102.665,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.33,-19.14,-30.9233333333333,-35.5885984007093,-37.5303353529042,-38.0821474065256,-33.7191743255488,7.41,-7.88,-20.2583333333333,-25.2113458968081,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.467
98,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.67,-87.225,-102.588,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.62,-18.175,-30.8326666666667,-35.5774928451537,-37.5303353529042,-38.0821474065256,-33.7191743255488,6.2175,-6.625,-20.1666666666667,-25.2113458968081,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.467
100,2025-03-14 12:14:42,29.02943,41.10724,640704,48,76,59,68,40,59,76,-81.28,-86.58,-102.357,-108.069645564529,-110.730080933373,-112.700347818914,-109.558274255733,-11.91,-17.21,-30.5606666666667,-35.5531116723142,-37.5303353529042,-38.0821474065256,-33.6892903206648,5.025,-5.37,-19.8916666666667,-25.1103922353363,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.67
101,2025-03-14 12:14:42,29.02943,41.10724,640704,48,76,59,68,40,59,76,-81.89,-85.935,-101.82,-108.278411408741,-110.730080933373,-112.700347818914,-109.558274255733,-12.2,-16.245,-30.915,-35.2693117617578,-37.5303353529042,-38.0821474065256,-33.6892903206648,3.8325,-4.115,-20.25,-24.8222642150855,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.67
102,2025-03-14 12:14:42,29.02943,41.10724,640704,76,48,59,68,40,59,76,-83.98,-88.31,-102.28,-108.278411408741,-110.730080933373,-112.700347818914,-109.558274255733,-12.17,-16.48,-30.47,-35.2693117617578,-37.5303353529042,-38.0821474065256,-33.6892903206648,3.66,-4.58,-19.8,-24.7944694068845,-31.0185080322857,-35.7057669669196,-24.1179805073031,1741954482.67
99,2025-03-14 12:14:42,29.02944,41.10724,640704,76,48,59,68,40,59,76,-82.945,-85.7433333333333,-102.434,-108.401954537969,-110.730080933373,-112.700347818914,-109.558274255733,-12.4575,-15.6833333333333,-30.6513333333333,-35.195910545844,-37.5303353529042,-38.0821474065256,-33.6892903206648,2.9,-3.35333333333333,-19.9833333333333,-24.604807463747,-30.9727238558141,-35.7057669669196,-24.1179805073031,1741954482.67
