Latitude,Longitude,RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,SINR_Serving,TA_Serving,merged_row_count,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,Technology_Mode,NR_UE_RRCReEst_EndResult
41.10785,29.02448,-140.0,-140.0,-140.0,-71.7,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,31.1,0.0,26,91.2,97259.52,0.0,5.6,0.0,0.0,48.0,0.0,1.0,5.6,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09963,29.03008,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-20.0,0.0,27,150.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10471,29.023,-80.7,-91.8,-140.0,-140.0,-140.0,-140.0,-140.0,-97.7,-140.0,-11.5,-19.8,-30.0,-30.0,-30.0,-30.0,-30.0,-20.2,-30.0,7.7,0.0,27,150.0,95252.48,92525.48,1.4,0.0,0.0,80.0,0.0,1.0,1.4,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10473,29.02323,-88.3,-140.0,-98.9,-140.0,-140.0,-140.0,-140.0,-86.2,-140.0,-13.2,-30.0,-20.7,-30.0,-30.0,-30.0,-30.0,-13.1,-30.0,4.0,0.0,27,150.0,96215.04,93235.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10498,29.02514,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,23.0,0.0,27,150.0,0.0,96544.21,10.0,0.0,0.0,79.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10748,29.01903,-140.0,-140.0,-118.4,-140.0,-113.6,-140.0,-140.0,-116.7,-108.4,-30.0,-30.0,-19.7,-30.0,-16.3,-30.0,-30.0,-18.9,-13.1,-0.8,0.0,27,150.0,98897.92,71496.22,8.0,0.0,0.0,110.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10753,29.02274,-140.0,-140.0,-140.0,-82.1,-84.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.7,-12.9,-30.0,-30.0,-30.0,-30.0,5.2,0.0,27,101.1,96460.8,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10761,29.02344,-140.0,-140.0,-140.0,-64.2,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,35.5,0.0,27,86.5,90310.45,0.0,2.6,0.0,0.0,23.0,0.0,1.0,2.6,4.0,17.5,0.0,1.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10763,29.02352,-140.0,-140.0,-140.0,-61.3,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,35.3,0.0,27,83.1,92369.64,0.0,0.1,0.0,0.0,24.0,0.0,1.0,0.1,4.0,16.6,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10784,29.02512,-140.0,-140.0,-140.0,-89.3,-140.0,-140.0,-96.2,-140.0,-140.0,-30.0,-30.0,-30.0,-10.8,-30.0,-30.0,-18.0,-30.0,-30.0,15.2,0.0,27,106.0,96517.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.0992,29.02666,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-145.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-32.4,-30.0,-16.2,0.0,28,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09975,29.03094,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-20.0,0.0,28,121.0,0.86,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,4.0,22.3,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10468,29.02277,-79.3,-90.9,-140.0,-140.0,-140.0,-140.0,-140.0,-99.5,-140.0,-11.2,-20.1,-30.0,-30.0,-30.0,-30.0,-30.0,-23.4,-30.0,10.4,0.0,28,150.0,97566.72,94133.21,8.9,0.0,0.0,69.0,0.0,1.0,8.9,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10753,29.02295,-140.0,-140.0,-140.0,-85.0,-87.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.6,-14.1,-30.0,-30.0,-30.0,-30.0,9.9,0.0,28,103.6,94919.82,0.0,11.1,0.0,0.0,64.0,0.0,1.0,11.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10761,29.02341,-140.0,-140.0,-140.0,-68.3,-84.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-21.5,-30.0,-30.0,-30.0,-30.0,-17.2,0.0,28,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10782,29.02543,-140.0,-140.0,-140.0,-94.2,-140.0,-140.0,-93.0,-140.0,-102.0,-30.0,-30.0,-30.0,-12.9,-30.0,-30.0,-13.5,-30.0,-17.3,1.2,0.0,28,111.6,88802.51,0.0,6.9,0.0,0.0,37.0,0.0,1.0,6.9,4.0,18.2,0.0,7.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10802,29.02155,-140.0,-140.0,-140.0,-96.9,-91.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.2,-11.5,-30.0,-30.0,-30.0,-30.0,6.9,0.0,28,150.0,0.0,92788.98,6.9,0.0,0.0,87.0,0.0,1.0,6.9,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10496,29.02502,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,22.1,0.0,29,150.0,0.0,92962.71,12.8,0.0,0.0,81.0,0.0,1.0,12.8,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10532,29.02746,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-63.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,27.3,0.0,29,79.1,98590.72,0.0,10.9,0.0,0.0,33.0,0.0,1.0,10.9,4.0,14.8,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09929,29.02344,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-123.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.7,-30.0,0.6,0.0,30,140.3,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,4.0,22.5,0.0,17.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10486,29.02433,-105.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-86.5,-140.0,-26.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.8,-30.0,11.3,0.0,30,150.0,95718.49,92858.34,4.1,0.0,0.0,107.0,0.0,1.0,4.1,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10686,29.02151,-140.0,-140.0,-140.0,-140.0,-76.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,29.9,0.0,30,93.3,96337.92,0.0,8.6,0.0,0.0,63.0,0.0,1.0,8.6,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10802,29.02178,-140.0,-140.0,-140.0,-91.6,-86.3,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-15.2,-11.1,-30.0,-30.0,-30.0,-30.0,7.9,0.0,30,150.0,117938.13,93404.68,7.3,0.0,0.0,51.0,0.0,1.0,7.3,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09895,29.02557,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-135.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-22.9,-30.0,-12.0,0.0,31,152.4,0.0,4829.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.5,0.0,50.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09896,29.02569,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-132.4,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-20.3,-30.0,-10.3,0.0,31,151.3,0.0,1448.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.5,0.0,60.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09923,29.02425,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.5,-30.0,2.7,0.0,31,138.2,0.0,16268.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.1,0.0,10.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10508,29.02583,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,24.3,0.0,31,150.0,97034.24,94262.23,3.1,0.0,0.0,83.0,0.0,1.0,3.1,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10511,29.02603,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,29.1,0.0,31,150.0,97382.4,94963.33,13.8,0.0,0.0,86.0,0.0,1.0,13.8,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10571,29.02781,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-69.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.6,20.2,0.0,31,88.3,81309.87,0.0,5.2,0.0,0.0,24.0,0.0,1.0,5.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10614,29.02781,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-71.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,26.6,0.0,31,86.8,97326.05,0.0,13.7,0.0,0.0,67.0,0.0,1.0,13.7,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10617,29.02784,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.3,27.0,0.0,31,89.4,97505.28,0.0,9.4,0.0,0.0,62.0,0.0,1.0,9.4,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10627,29.02798,-140.0,-140.0,-140.0,-140.0,-140.0,-93.2,-140.0,-140.0,-84.3,-30.0,-30.0,-30.0,-30.0,-30.0,-18.5,-30.0,-30.0,-10.7,17.3,0.0,31,97.6,96977.88,0.0,9.8,0.0,0.0,81.0,0.0,1.0,9.8,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10632,29.02805,-140.0,-140.0,-140.0,-140.0,-140.0,-89.8,-140.0,-140.0,-79.3,-30.0,-30.0,-30.0,-30.0,-30.0,-22.2,-30.0,-30.0,-10.5,20.5,0.0,31,94.9,95518.72,0.0,12.9,0.0,0.0,68.0,0.0,1.0,12.9,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09905,29.02486,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-126.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.8,-30.0,-3.0,0.0,32,144.3,0.0,8301.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.4,0.0,12.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09931,29.02392,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-129.8,-124.1,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-19.6,-14.5,-30.0,-1.9,0.0,32,141.1,0.0,11098.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.3,0.0,11.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09978,29.02227,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-119.7,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.6,-30.0,2.6,0.0,32,136.2,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,4.0,22.3,0.0,10.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1003,29.02157,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-125.3,-120.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-18.3,-14.0,-30.0,-1.1,0.0,32,137.5,16916.48,0.0,10.2,14.0,0.0,151.0,0.0,1.0,10.2,4.0,22.2,0.0,12.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10077,29.02079,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-116.9,-116.4,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-14.0,-14.1,-30.0,-0.7,0.0,32,133.6,59023.46,0.0,6.1,0.0,0.0,267.0,0.0,1.0,6.1,4.0,22.0,0.0,10.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10492,29.0248,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-78.7,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,16.4,0.0,32,150.0,96005.21,92965.88,3.4,0.0,0.0,98.0,0.0,1.0,3.4,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10514,29.02625,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-72.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,23.4,0.0,32,150.0,98268.2,92517.05,9.8,0.0,0.0,29.0,0.0,1.0,9.8,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10525,29.027,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,26.7,0.0,32,150.0,97566.72,94225.05,9.0,0.0,0.0,28.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10558,29.02777,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-82.9,-79.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.7,-11.4,6.9,0.0,32,96.0,83869.99,0.0,9.1,0.0,0.0,27.0,0.0,1.0,9.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1059,29.02779,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-79.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,20.3,0.0,32,93.8,71827.12,0.0,9.9,0.0,0.0,26.0,0.0,1.0,9.9,4.0,17.5,0.0,2.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10669,29.02154,-140.0,-140.0,-140.0,-140.0,-80.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,25.8,0.0,32,99.8,95871.91,0.0,9.5,0.0,0.0,68.0,0.0,1.0,9.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10721,29.0176,-140.0,-140.0,-117.4,-140.0,-121.4,-140.0,-140.0,-118.1,-119.6,-30.0,-30.0,-15.6,-30.0,-19.4,-30.0,-30.0,-15.5,-17.2,-6.5,0.0,32,150.0,0.0,89473.29,13.7,4.0,0.0,212.0,0.0,1.0,13.7,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10733,29.02627,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-99.9,-140.0,-102.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.3,-30.0,-14.3,6.3,0.0,32,116.9,96476.92,0.0,13.1,0.0,0.0,177.0,0.0,1.0,13.1,4.0,19.3,0.0,7.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10799,29.0221,-140.0,-140.0,-140.0,-90.2,-90.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.1,-12.5,-30.0,-30.0,-30.0,-30.0,4.2,0.0,32,111.2,96722.02,92711.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,17.5,0.0,1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10801,29.0219,-140.0,-140.0,-140.0,-90.7,-89.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.6,-11.8,-30.0,-30.0,-30.0,-30.0,2.0,0.0,32,111.4,95283.48,91837.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09898,29.02523,-140.0,-140.0,-140.0,-140.0,-133.2,-140.0,-140.0,-130.9,-140.0,-30.0,-30.0,-30.0,-30.0,-21.6,-30.0,-30.0,-19.3,-30.0,-7.0,0.0,33,147.9,0.0,10446.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.5,0.0,28.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.0994,29.02343,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.4,-30.0,0.4,0.0,33,138.2,0.0,13207.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.4,0.0,9.8,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09952,29.02286,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-117.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.9,-30.0,2.7,0.0,33,133.8,0.0,60660.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.2,0.0,11.1,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09989,29.02215,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-129.6,-117.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-22.5,-12.1,-30.0,2.3,0.0,33,134.4,33648.64,0.0,17.1,0.0,0.0,129.0,0.0,1.0,17.1,4.0,22.2,0.0,9.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10501,29.02538,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-77.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,22.5,0.0,33,150.0,95232.0,92963.8,7.2,0.0,0.0,79.0,0.0,1.0,7.2,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10519,29.02654,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-71.1,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,32.0,0.0,33,150.0,97525.76,94118.13,10.2,0.0,0.0,28.0,0.0,1.0,10.2,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10523,29.02681,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,29.3,0.0,33,150.0,97525.76,94849.08,8.8,0.0,0.0,28.0,0.0,1.0,8.8,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10524,29.02691,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-74.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,29.7,0.0,33,150.0,97198.08,94845.64,10.2,0.0,0.0,29.0,0.0,1.0,10.2,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10528,29.02718,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-72.4,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,20.3,0.0,33,150.0,97566.72,89948.9,6.9,0.0,0.0,29.0,0.0,1.0,6.9,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10531,29.02743,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-63.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,26.3,0.0,33,150.0,98119.75,95597.89,10.0,0.0,0.0,32.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10564,29.0278,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-83.2,-76.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.6,-11.4,11.7,0.0,33,94.0,81096.55,0.0,6.5,0.0,0.0,25.0,0.0,1.0,6.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10613,29.02779,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,26.4,0.0,33,150.0,96701.48,94017.74,11.5,0.0,0.0,70.0,0.0,1.0,11.5,4.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10684,29.02639,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-88.3,-140.0,-96.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.9,-30.0,-14.7,8.2,0.0,33,112.4,96501.76,0.0,14.0,0.0,0.0,145.0,0.0,1.0,14.0,4.0,18.6,0.0,13.7,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10714,29.02894,-140.0,-140.0,-140.0,-140.0,-140.0,-87.9,-140.0,-140.0,-88.5,-30.0,-30.0,-30.0,-30.0,-30.0,-12.8,-30.0,-30.0,-12.6,4.5,0.0,33,103.6,0.0,78318.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10783,29.02517,-140.0,-140.0,-140.0,-90.2,-140.0,-140.0,-96.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.5,-30.0,-30.0,-15.4,-30.0,-30.0,-0.6,0.0,33,121.1,97356.81,82023.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,17.8,0.0,8.8,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
